Claim_ID;Policy_ID;Accident_Date;Report_Date;Payment_Date;Indemnity
2038;96386;2016-02-15;2016-02-26;2017-03-09;82
2039;56633;2017-06-12;2017-06-19;2017-07-09;105
2040;45881;2016-04-28;2016-06-11;2016-07-01;105
2041;64380;2013-07-22;2013-08-06;2016-03-09;63
2042;45748;2015-02-05;2015-02-12;2016-08-02;100
2043;89678;2016-01-26;2016-02-04;2016-03-15;122
2044;32928;2017-05-13;2017-05-16;2017-06-05;112
2045;14894;2015-07-15;2015-08-24;2018-06-24;69
2046;63833;2015-05-28;2015-06-01;2015-06-11;125
2047;94172;2015-09-27;2015-10-14;2016-07-12;91
2048;34701;2013-09-30;2013-10-07;2013-11-16;116
2049;45736;2013-02-19;2013-04-01;2013-05-11;98
2050;69283;2017-04-20;2017-05-27;2018-03-31;66
2051;15180;2013-05-28;2013-07-12;2013-08-21;116
2052;38618;2018-10-06;2018-10-19;2018-11-28;104
2053;50268;2013-08-21;2013-09-06;2013-10-16;123
2054;51751;2015-03-07;2015-03-13;2015-04-22;130
2055;12038;2016-07-10;2016-07-17;2018-07-18;94
2056;43816;2018-01-05;2018-01-21;2018-03-02;110
2057;65134;2015-02-05;2015-02-18;2018-10-25;75
2058;34563;2014-10-04;2014-10-08;2018-11-20;66
2059;44923;2014-02-08;2014-02-20;2016-10-21;69
2060;83321;2017-09-01;2017-09-15;2018-10-31;75
2061;34549;2016-05-10;2016-05-14;2016-06-03;112
2062;52050;2014-12-06;2014-12-15;2015-06-26;97
2063;79844;2014-04-03;2014-04-21;2014-05-31;130
2064;32367;2013-10-03;2013-11-19;2013-11-29;127
2065;51079;2017-11-27;2018-01-03;2018-03-06;90
2066;97266;2015-04-17;2015-06-03;2015-07-13;89
2067;83749;2014-09-11;2014-09-30;2014-10-10;100
2068;34077;2015-01-18;2015-01-24;2016-09-30;89
2069;84328;2014-07-22;2014-07-30;2017-10-18;77
2070;83622;2017-07-31;2017-08-05;2017-08-15;83
2071;72936;2015-02-08;2015-02-26;2018-09-06;79
2072;97505;2015-01-16;2015-01-27;2015-03-08;76
2073;75440;2014-01-06;2014-01-16;2014-02-15;105
2074;76810;2015-07-09;2015-07-24;2015-08-03;111
2075;80010;2016-03-05;2016-03-18;2016-04-27;94
2076;48377;2015-03-23;2015-04-03;2017-12-07;83
2077;83540;2014-10-20;2014-11-07;2014-12-17;124
2078;99585;2017-02-03;2017-03-19;2017-03-29;117
2079;16726;2014-09-06;2014-09-10;2014-09-30;114
2080;14495;2013-12-26;2014-01-01;2018-12-31;58
2081;85426;2015-11-01;2015-11-21;2015-12-31;96
2082;11052;2014-02-04;2014-02-07;2014-03-09;110
2083;54331;2017-08-02;2017-09-11;2017-10-21;111
2084;94960;2017-11-10;2017-11-16;2017-12-26;117
2085;37899;2014-07-31;2014-08-08;2014-12-15;127
2086;24000;2016-09-29;2016-10-16;2016-12-03;106
2087;81941;2013-02-27;2013-03-05;2013-09-13;123
2088;98725;2014-01-05;2014-01-12;2014-01-22;125
2089;92082;2017-04-03;2017-05-10;2017-07-25;101
2090;76101;2017-10-15;2017-10-24;2017-11-03;112
2091;35101;2017-02-06;2017-03-21;2017-04-30;100
2092;12404;2013-12-25;2014-01-04;2014-02-03;99
2093;36426;2013-06-04;2013-06-12;2013-07-12;144
2094;11175;2016-01-28;2016-02-03;2016-09-11;103
2095;37606;2017-03-02;2017-03-06;2017-03-26;78
2096;40267;2016-01-02;2016-01-12;2017-01-16;98
2097;81392;2015-09-12;2015-09-18;2015-10-08;119
2098;45253;2016-03-27;2016-04-15;2016-04-20;106
2099;31338;2018-07-03;2018-07-23;2018-10-02;106
2100;87251;2014-07-04;2014-07-18;2017-02-05;74
2101;20054;2018-10-02;2018-10-16;2018-10-26;100
2102;84307;2017-08-30;2017-10-15;2017-11-04;114
2103;54952;2018-04-18;2018-04-22;2018-05-12;109
2104;10486;2014-12-17;2015-01-27;2015-02-26;94
2105;14950;2013-07-17;2013-07-30;2013-09-08;122
2106;57133;2013-02-21;2013-03-02;2014-03-13;82
2107;76816;2016-04-16;2016-05-24;2016-07-03;105
2108;53101;2017-12-23;2018-01-01;2018-02-10;95
2109;43981;2015-07-22;2015-07-30;2015-08-29;98
2110;62256;2017-09-13;2017-10-26;2017-11-15;91
2111;41885;2018-01-26;2018-02-11;2018-03-23;92
2112;59327;2014-07-16;2014-07-28;2014-08-17;107
2113;68568;2015-12-05;2015-12-15;2016-01-04;104
2114;79084;2018-03-24;2018-04-30;2018-05-16;107
2115;48683;2015-03-14;2015-04-02;2018-09-26;56
2116;42251;2016-04-13;2016-05-28;2016-06-27;116
2117;72011;2013-06-01;2013-07-09;2016-05-26;82
2118;80740;2016-07-20;2016-07-31;2018-07-08;65
2119;19678;2017-11-19;2018-01-04;2018-01-14;91
2120;51448;2016-06-21;2016-06-25;2018-04-17;80
2121;60124;2015-10-06;2015-10-14;2017-09-08;86
2122;17791;2015-06-19;2015-06-24;2017-01-19;58
2123;86863;2014-08-25;2014-09-11;2016-02-24;78
2124;62728;2014-03-12;2014-03-31;2014-04-20;110
2125;96569;2013-03-25;2013-04-02;2013-05-12;136
2126;32833;2018-02-08;2018-02-15;2018-03-27;91
2127;24996;2016-05-05;2016-05-11;2016-05-21;115
2128;97395;2016-03-14;2016-03-23;2016-04-22;115
2129;35569;2015-12-29;2016-01-16;2016-01-26;103
2130;51353;2014-09-28;2014-11-11;2014-12-01;104
2131;47120;2015-03-18;2015-04-02;2015-05-12;133
2132;67584;2013-05-13;2013-05-16;2013-06-25;148
2133;28102;2013-02-25;2013-04-03;2013-05-13;108
2134;22581;2017-01-09;2017-01-20;2017-02-19;133
2135;15081;2014-10-25;2014-12-11;2015-01-20;98
2136;56224;2016-03-21;2016-04-04;2018-10-17;86
2137;96723;2014-07-05;2014-07-13;2014-07-23;116
2138;12581;2014-11-06;2014-11-20;2014-12-30;103
2139;75455;2014-09-16;2014-09-28;2014-10-18;123
2140;90157;2015-01-25;2015-03-04;2015-03-14;141
2141;55433;2017-05-15;2017-05-30;2017-06-09;119
2142;37067;2017-03-15;2017-03-31;2017-05-10;106
2143;17930;2016-02-22;2016-03-04;2016-04-13;102
2144;78243;2016-04-26;2016-05-14;2016-06-13;101
2145;64509;2018-08-27;2018-08-31;2018-10-10;106
2146;61008;2014-07-17;2014-09-01;2014-10-01;117
2147;73644;2014-08-26;2014-09-08;2015-12-30;104
2148;47769;2014-08-15;2014-10-01;2014-10-31;122
2149;20138;2014-10-21;2014-10-25;2015-06-12;96
2150;75181;2016-09-04;2016-09-20;2017-08-16;89
2151;77966;2016-09-07;2016-09-12;2016-10-12;116
2152;22656;2018-01-12;2018-01-23;2018-08-07;92
2153;62990;2013-03-31;2013-04-11;2013-07-14;141
2154;18462;2017-03-16;2017-04-28;2017-06-07;108
2155;98576;2017-09-09;2017-09-14;2018-12-03;93
2156;95072;2013-05-14;2013-06-28;2013-07-08;120
2157;81011;2016-03-11;2016-03-19;2016-04-28;67
2158;84308;2017-05-11;2017-05-31;2018-12-23;76
2159;13043;2014-10-13;2014-11-02;2016-01-20;84
2160;53243;2013-09-30;2013-10-05;2013-10-15;137
2161;78414;2017-01-28;2017-02-08;2017-03-20;132
2162;23092;2015-10-19;2015-10-31;2018-01-19;72
2163;10390;2017-10-16;2017-11-02;2018-03-25;114
2164;51920;2013-12-19;2014-01-02;2014-01-22;101
2165;59238;2018-04-02;2018-04-20;2018-05-20;92
2166;12859;2018-07-27;2018-08-03;2018-08-23;78
2167;34783;2015-08-17;2015-08-29;2015-09-18;131
2168;77714;2013-06-07;2013-06-16;2013-07-06;155
2169;79995;2017-11-27;2017-12-09;2018-01-18;83
2170;85837;2013-04-21;2013-05-07;2013-05-27;110
2171;39695;2015-09-09;2015-10-19;2016-12-28;101
2172;47216;2015-07-02;2015-07-12;2016-08-04;85
2173;75444;2015-06-27;2015-07-10;2015-11-16;103
2174;20741;2017-01-02;2017-01-11;2017-02-10;139
2175;41445;2018-05-10;2018-05-21;2018-06-10;116
2176;46107;2015-08-13;2015-08-31;2015-09-10;118
2177;31350;2013-01-23;2013-02-03;2013-03-15;87
2178;57065;2014-08-24;2014-09-11;2014-10-21;108
2179;51696;2017-10-09;2017-10-19;2017-11-08;121
2180;89432;2017-04-18;2017-04-30;2017-06-09;97
2181;81369;2016-09-21;2016-10-11;2016-11-20;113
2182;16609;2017-08-05;2017-08-25;2017-09-14;99
2183;25729;2015-12-04;2015-12-12;2016-12-19;95
2184;13125;2018-04-13;2018-05-02;2018-05-22;81
2185;35294;2018-04-01;2018-04-11;2018-05-01;105
2186;32711;2017-02-21;2017-02-25;2018-01-19;87
2187;89596;2014-12-19;2015-01-30;2015-03-11;103
2188;23463;2017-12-07;2017-12-24;2018-07-13;96
2189;61348;2014-06-27;2014-07-01;2018-05-30;61
2190;51047;2016-07-18;2016-07-26;2017-08-19;67
2191;29570;2015-11-19;2015-11-25;2015-12-15;89
2192;41702;2016-05-28;2016-07-10;2016-07-20;111
2193;28298;2017-01-04;2017-02-12;2018-07-30;87
2194;58864;2013-09-07;2013-09-22;2013-11-01;133
2195;88509;2017-08-10;2017-08-30;2017-09-19;118
2196;22243;2014-01-17;2014-02-27;2015-08-20;92
2197;58313;2017-09-30;2017-10-04;2017-11-13;117
2198;82548;2016-05-11;2016-05-14;2016-06-13;83
2199;38393;2014-03-16;2014-04-29;2014-05-29;117
2200;51130;2018-03-19;2018-04-06;2018-04-22;104
2201;48613;2014-06-18;2014-07-03;2014-08-12;108
2202;53475;2018-06-20;2018-07-10;2018-11-11;99
2203;32081;2013-09-21;2013-10-28;2014-03-20;114
2204;40862;2017-11-16;2017-12-04;2018-06-17;80
2205;61675;2018-05-06;2018-06-13;2018-11-18;95
2206;74323;2016-04-04;2016-04-17;2016-05-17;115
2207;80667;2014-12-22;2015-01-01;2015-01-11;87
2208;52648;2017-01-14;2017-01-22;2017-02-01;112
2209;84343;2018-07-04;2018-08-13;2018-09-12;89
2210;49582;2013-11-29;2013-12-02;2013-12-22;96
2211;89890;2013-03-08;2013-03-20;2013-04-19;121
2212;86855;2014-01-11;2014-01-25;2016-05-29;88
2213;15446;2013-10-19;2013-11-28;2017-12-17;60
2214;90005;2013-01-27;2013-02-03;2013-03-05;105
2215;63462;2018-09-12;2018-09-28;2018-10-08;95
2216;27348;2014-03-09;2014-03-17;2015-03-24;76
2217;52108;2014-09-13;2014-10-22;2018-05-21;70
2218;17036;2015-05-09;2015-05-18;2015-05-28;101
2219;27349;2016-08-14;2016-09-23;2018-07-28;73
2220;81830;2015-01-28;2015-03-15;2015-04-14;128
2221;74059;2018-05-30;2018-06-12;2018-07-18;75
2222;64278;2017-08-20;2017-09-09;2017-10-19;100
2223;22262;2013-08-09;2013-08-28;2013-09-17;115
2224;11204;2017-06-11;2017-06-19;2017-09-29;112
2225;91381;2018-06-17;2018-06-20;2018-07-10;103
2226;78273;2014-06-22;2014-06-26;2016-07-22;84
2227;14598;2014-01-19;2014-02-06;2014-03-18;101
2228;16385;2017-03-29;2017-04-18;2017-09-24;106
2229;16961;2013-04-19;2013-05-08;2013-06-17;129
2230;46588;2014-03-06;2014-03-22;2014-07-29;109
2231;35315;2014-10-08;2014-10-15;2014-11-14;88
2232;51210;2013-12-24;2013-12-31;2014-01-10;115
2233;86542;2013-12-19;2013-12-27;2014-02-05;87
2234;73544;2015-10-24;2015-11-07;2015-12-07;103
2235;23661;2016-10-17;2016-11-06;2016-11-26;106
2236;27463;2014-02-24;2014-03-05;2015-03-21;122
2237;36264;2017-11-02;2017-11-20;2017-12-20;102
2238;11622;2014-02-03;2014-02-13;2017-02-22;73
2239;11193;2017-11-29;2017-12-05;2017-12-25;100
2240;46719;2013-05-07;2013-06-15;2015-08-01;88
2241;40930;2016-05-20;2016-05-23;2016-06-22;97
2242;45560;2013-01-03;2013-01-22;2013-02-01;115
2243;50434;2014-04-10;2014-04-16;2014-05-26;119
2244;58436;2014-06-26;2014-07-12;2014-08-21;114
2245;45282;2018-02-05;2018-02-11;2018-03-23;123
2246;31889;2014-04-25;2014-06-09;2014-07-19;133
2247;58562;2015-02-23;2015-03-09;2015-04-18;117
2248;80671;2014-09-26;2014-10-14;2014-11-03;106
2249;35414;2013-10-11;2013-11-21;2013-12-31;120
2250;43720;2013-02-17;2013-02-21;2013-03-03;136
2251;66082;2013-07-20;2013-08-02;2017-05-18;74
2252;68036;2015-04-09;2015-04-29;2017-09-20;75
2253;77030;2017-04-26;2017-05-05;2017-06-14;86
2254;71673;2016-04-17;2016-04-30;2017-02-23;89
2255;34819;2015-02-09;2015-03-01;2015-03-31;138
2256;95488;2016-11-25;2016-12-12;2017-01-01;74
2257;67402;2016-03-21;2016-04-02;2018-08-02;68
2258;69349;2013-03-16;2013-03-19;2018-04-02;54
2259;47547;2016-04-01;2016-05-09;2017-05-18;66
2260;96701;2013-10-24;2013-10-30;2013-11-29;110
2261;38143;2013-08-31;2013-09-04;2013-09-14;145
2262;20234;2018-03-31;2018-04-19;2018-06-26;118
2263;16818;2016-09-10;2016-09-13;2016-10-13;90
2264;90383;2018-09-04;2018-09-18;2018-10-31;93
2265;67671;2018-09-19;2018-10-06;2018-11-05;106
2266;75346;2016-02-05;2016-02-17;2016-03-28;108
2267;92266;2014-08-25;2014-09-11;2014-10-11;153
2268;19839;2013-07-25;2013-08-09;2013-09-18;129
2269;11198;2014-07-12;2014-07-31;2014-08-30;110
2270;14325;2016-08-13;2016-08-30;2018-01-13;68
2271;35083;2017-09-08;2017-10-15;2017-10-17;87
2272;16242;2013-01-24;2013-02-10;2018-01-10;53
2273;70619;2017-11-26;2017-11-30;2017-12-10;108
2274;54575;2014-03-10;2014-03-14;2014-03-24;113
2275;19211;2017-07-07;2017-07-13;2017-07-23;75
2276;72864;2016-01-10;2016-01-22;2016-11-18;110
2277;83146;2014-08-05;2014-08-21;2014-09-30;129
2278;79542;2016-03-06;2016-03-25;2016-04-04;96
2279;24190;2013-07-06;2013-07-13;2018-02-01;64
2280;32304;2013-11-22;2013-12-05;2018-08-30;62
2281;66485;2015-12-19;2015-12-24;2016-01-13;78
2282;51794;2015-11-27;2015-12-10;2016-01-09;71
2283;64164;2015-11-05;2015-11-25;2016-01-04;108
2284;20036;2013-10-11;2013-10-27;2016-04-21;97
2285;34145;2014-12-04;2014-12-07;2015-01-06;96
2286;94440;2013-12-23;2014-01-01;2014-07-15;96
2287;75258;2016-12-13;2016-12-16;2016-12-26;109
2288;82509;2016-12-02;2016-12-21;2018-02-23;78
2289;25776;2016-10-29;2016-11-16;2016-12-06;112
2290;45427;2017-01-11;2017-02-19;2018-08-31;93
2291;41712;2013-07-01;2013-07-11;2013-07-21;101
2292;16941;2015-05-28;2015-06-01;2015-06-11;118
2293;88804;2015-07-20;2015-07-26;2015-08-05;113
2294;97084;2018-04-17;2018-05-02;2018-07-17;91
2295;89188;2014-03-30;2014-04-08;2016-04-13;87
2296;43847;2013-05-20;2013-05-28;2013-06-17;90
2297;33782;2016-09-27;2016-10-17;2016-10-27;120
2298;44933;2015-05-07;2015-05-14;2015-06-13;102
2299;19649;2014-01-13;2014-01-29;2014-02-18;117
2300;83555;2013-11-13;2013-12-25;2014-02-12;81
2301;34878;2016-11-04;2016-11-20;2016-12-30;114
2302;24706;2018-09-20;2018-10-09;2018-10-29;109
2303;17552;2017-12-23;2018-01-29;2018-02-28;88
2304;66895;2013-08-29;2013-09-02;2016-09-28;78
2305;70589;2015-06-17;2015-07-07;2015-08-16;118
2306;29328;2014-11-30;2014-12-17;2016-03-21;84
2307;61155;2015-05-20;2015-05-30;2015-06-29;115
2308;72007;2016-09-07;2016-09-12;2016-10-12;93
2309;80317;2013-05-03;2013-05-07;2013-05-27;126
2310;70660;2018-03-13;2018-03-24;2018-04-03;45
2311;43631;2017-06-08;2017-06-27;2017-07-07;127
2312;31882;2013-09-03;2013-09-14;2014-01-28;124
2313;62396;2015-07-12;2015-08-18;2016-11-25;51
2314;32084;2017-10-22;2017-10-26;2017-11-25;104
2315;95399;2015-12-06;2015-12-15;2016-03-06;87
2316;89846;2018-02-19;2018-03-05;2018-03-15;92
2317;77660;2017-02-01;2017-02-16;2018-06-03;80
2318;69778;2013-08-20;2013-09-09;2013-09-29;125
2319;85602;2016-09-25;2016-10-02;2016-11-01;102
2320;14914;2018-03-29;2018-04-10;2018-05-10;123
2321;25502;2016-01-18;2016-02-06;2018-12-23;71
2322;19278;2016-03-30;2016-05-06;2016-05-16;111
2323;90023;2015-09-13;2015-10-29;2015-12-08;106
2324;73501;2016-05-24;2016-06-12;2016-07-12;127
2325;48192;2018-08-03;2018-08-09;2018-09-08;82
2326;69948;2013-04-15;2013-05-30;2013-06-29;117
2327;51612;2018-01-29;2018-02-17;2018-03-09;55
2328;52969;2016-11-08;2016-11-13;2018-09-15;87
2329;16622;2014-02-22;2014-03-11;2014-04-20;122
2330;18813;2016-05-03;2016-05-16;2018-02-24;61
2331;58309;2017-01-20;2017-01-25;2017-09-25;115
2332;64096;2013-10-19;2013-11-01;2013-12-11;96
2333;41878;2017-08-28;2017-10-09;2018-12-06;84
2334;84422;2016-10-12;2016-10-18;2016-11-17;79
2335;69806;2015-12-31;2016-02-14;2016-03-15;91
2336;47175;2014-05-12;2014-05-26;2018-10-20;75
2337;22049;2015-01-08;2015-01-18;2017-08-27;107
2338;50593;2018-01-15;2018-01-23;2018-12-06;104
2339;25433;2017-10-06;2017-10-15;2017-11-14;76
2340;41776;2014-02-15;2014-02-20;2014-03-02;109
2341;60684;2014-08-21;2014-09-09;2014-09-29;144
2342;33423;2014-05-31;2014-06-05;2016-08-29;86
2343;12956;2016-10-19;2016-10-25;2018-03-08;81
2344;83080;2015-06-05;2015-06-15;2015-06-27;146
2345;27677;2014-03-10;2014-03-15;2014-04-04;120
2346;94671;2017-03-05;2017-04-12;2017-05-30;125
2347;63131;2013-05-27;2013-07-03;2014-04-24;96
2348;16230;2014-12-18;2014-12-28;2015-02-06;114
2349;37064;2013-12-01;2013-12-05;2017-01-20;63
2350;32642;2016-10-14;2016-10-20;2018-06-28;66
2351;14781;2014-04-24;2014-05-07;2018-01-18;69
2352;88029;2014-07-25;2014-08-01;2014-09-10;97
2353;60318;2018-07-23;2018-08-07;2018-09-06;84
2354;58046;2014-12-07;2014-12-22;2015-01-31;77
2355;95854;2018-03-14;2018-03-23;2018-05-02;105
2356;66799;2015-07-09;2015-08-24;2015-10-03;96
2357;71333;2014-12-08;2014-12-17;2014-12-27;109
2358;63242;2016-08-25;2016-10-11;2016-10-31;94
2359;25922;2015-08-26;2015-09-12;2016-08-15;129
2360;33139;2013-03-31;2013-04-12;2018-03-21;61
2361;62512;2016-08-12;2016-08-28;2016-10-07;111
2362;41417;2014-02-22;2014-03-13;2014-04-02;126
2363;93451;2017-09-26;2017-10-05;2017-10-25;98
2364;18497;2013-02-13;2013-02-17;2013-03-29;96
2365;48516;2013-10-30;2013-11-07;2013-12-07;143
2366;15596;2013-12-03;2014-01-09;2014-12-29;114
2367;78073;2017-01-23;2017-02-02;2017-03-14;112
2368;78219;2018-04-22;2018-05-06;2018-06-05;109
2369;22732;2015-09-25;2015-10-14;2015-11-23;115
2370;23211;2016-09-29;2016-10-26;2016-11-15;109
2371;99865;2017-03-23;2017-04-05;2018-06-01;105
2372;32142;2015-05-11;2015-05-21;2015-06-30;111
2373;62611;2013-03-12;2013-04-18;2016-08-11;63
2374;17584;2016-02-11;2016-02-18;2016-12-31;90
2375;89573;2017-05-07;2017-06-13;2018-07-05;103
2376;62303;2014-04-20;2014-05-02;2014-06-01;104
2377;13445;2014-12-20;2015-01-29;2016-11-01;68
2378;71624;2015-12-07;2015-12-19;2017-10-12;63
2379;28827;2013-06-17;2013-07-26;2018-01-31;64
2380;46297;2015-06-30;2015-08-16;2015-09-25;125
2381;99243;2014-09-22;2014-11-01;2014-11-21;92
2382;26301;2017-07-19;2017-07-31;2018-03-30;111
2383;24796;2014-04-05;2014-04-13;2014-05-03;118
2384;24102;2016-08-31;2016-09-20;2016-10-10;92
2385;55678;2017-06-29;2017-07-08;2018-04-05;93
2386;32708;2015-05-26;2015-06-14;2016-11-09;105
2387;75632;2017-10-21;2017-10-27;2018-03-18;79
2388;77557;2017-01-06;2017-01-26;2017-03-07;81
2389;35556;2018-08-01;2018-08-08;2018-12-13;72
2390;79317;2015-11-16;2015-12-01;2018-06-15;63
2391;80073;2014-01-31;2014-02-12;2014-03-24;122
2392;63770;2017-07-19;2017-07-28;2017-08-17;108
2393;43432;2014-08-18;2014-08-31;2014-09-10;105
2394;73651;2014-05-10;2014-05-15;2014-06-24;115
2395;78826;2015-06-05;2015-06-09;2015-07-09;131
2396;29960;2013-11-06;2013-11-14;2015-05-05;88
2397;98535;2014-04-15;2014-05-04;2014-05-14;134
2398;61712;2014-07-19;2014-07-22;2017-06-14;76
2399;92748;2017-08-20;2017-09-02;2017-09-12;111
2400;49320;2013-05-10;2013-05-19;2015-01-22;89
2401;34239;2015-07-02;2015-07-18;2015-08-27;136
2402;21787;2017-08-20;2017-09-01;2017-09-21;128
2403;91518;2016-07-09;2016-07-15;2016-08-24;83
2404;80190;2013-04-05;2013-05-19;2013-06-08;137
2405;71835;2017-11-26;2017-11-29;2018-10-22;89
2406;96264;2013-08-28;2013-09-10;2014-09-19;112
2407;11403;2013-10-03;2013-10-09;2015-10-17;84
2408;40830;2018-09-24;2018-10-12;2018-11-01;105
2409;36495;2015-01-10;2015-01-18;2015-01-28;102
2410;23375;2017-08-08;2017-08-16;2018-09-15;91
2411;32283;2015-06-06;2015-06-23;2015-07-13;115
2412;39480;2013-12-11;2013-12-20;2013-12-30;122
2413;69488;2017-02-28;2017-03-11;2017-03-31;128
2414;75319;2015-01-15;2015-02-22;2017-06-26;82
2415;33477;2015-09-25;2015-10-13;2015-11-02;106
2416;28340;2013-10-19;2013-10-23;2013-11-22;99
2417;87722;2017-03-26;2017-04-11;2017-04-21;118
2418;52618;2018-01-21;2018-01-26;2018-08-15;112
2419;89497;2018-08-14;2018-08-29;2018-09-08;108
2420;95467;2014-05-24;2014-06-10;2017-07-09;67
2421;13762;2016-03-24;2016-04-01;2016-05-11;93
2422;14701;2016-09-18;2016-10-29;2017-04-20;74
2423;34595;2013-08-06;2013-09-17;2017-11-17;66
2424;68427;2016-10-24;2016-12-08;2017-01-07;66
2425;89994;2018-04-19;2018-05-09;2018-07-25;101
2426;54441;2018-07-10;2018-07-14;2018-08-13;106
2427;25892;2017-10-12;2017-11-26;2018-01-05;73
2428;84215;2015-04-16;2015-05-01;2015-05-11;102
2429;71283;2013-05-25;2013-07-07;2018-12-28;65
2430;28073;2018-05-13;2018-05-25;2018-06-04;91
2431;96303;2014-04-24;2014-05-07;2018-11-27;73
2432;17400;2018-06-13;2018-06-22;2018-07-12;124
2433;38609;2016-02-12;2016-02-24;2016-04-04;120
2434;25653;2014-06-26;2014-07-15;2014-08-04;109
2435;87681;2018-04-24;2018-05-05;2018-07-07;91
2436;60833;2018-04-23;2018-05-02;2018-06-01;87
2437;11170;2017-05-19;2017-06-02;2017-09-11;72
2438;63083;2015-08-06;2015-08-18;2015-09-07;111
2439;64064;2015-05-25;2015-05-31;2017-10-16;79
2440;87963;2016-01-01;2016-01-21;2017-02-06;95
2441;57069;2018-05-06;2018-05-12;2018-09-14;110
2442;82994;2013-09-07;2013-09-10;2014-12-30;117
2443;62966;2015-06-12;2015-06-25;2015-09-28;138
2444;50676;2018-09-09;2018-09-21;2018-10-21;90
2445;56181;2016-09-15;2016-09-23;2016-10-13;116
2446;47546;2014-08-18;2014-08-22;2014-09-21;126
2447;35430;2014-06-20;2014-07-10;2018-03-28;79
2448;20119;2018-09-29;2018-10-18;2018-11-17;105
2449;14432;2018-03-17;2018-03-20;2018-04-09;63
2450;44184;2016-02-20;2016-03-08;2016-04-17;102
2451;88445;2013-02-13;2013-02-24;2013-03-26;109
2452;30022;2015-01-28;2015-02-06;2015-03-08;119
2453;66580;2013-08-17;2013-08-22;2013-09-11;109
2454;90561;2014-02-12;2014-02-15;2017-04-25;73
2455;55012;2017-06-24;2017-08-09;2017-09-18;109
2456;78905;2018-03-12;2018-03-23;2018-05-02;91
2457;49703;2016-08-01;2016-08-14;2018-04-08;60
2458;77438;2016-07-22;2016-08-06;2016-08-26;108
2459;21486;2018-10-07;2018-10-11;2018-11-10;98
2460;59427;2013-06-23;2013-06-26;2013-07-16;137
2461;68891;2014-04-15;2014-05-01;2014-06-10;120
2462;99318;2017-08-21;2017-09-01;2017-10-01;100
2463;71424;2014-08-12;2014-08-26;2018-03-07;65
2464;16582;2018-02-20;2018-03-06;2018-04-05;97
2465;72675;2015-08-23;2015-09-04;2015-09-14;109
2466;61676;2015-07-29;2015-08-14;2015-09-13;120
2467;43850;2016-08-26;2016-08-30;2017-04-22;103
2468;72549;2014-02-20;2014-03-11;2017-06-12;56
2469;69375;2017-03-19;2017-04-06;2017-04-26;113
2470;91336;2014-06-08;2014-06-17;2014-07-07;103
2471;83395;2017-10-14;2017-11-22;2018-10-25;92
2472;97177;2013-12-18;2014-01-26;2018-08-08;63
2473;54404;2017-03-25;2017-04-08;2017-05-08;91
2474;89799;2014-05-12;2014-06-01;2014-06-11;101
2475;20830;2014-05-21;2014-06-23;2014-07-03;126
2476;44428;2016-03-22;2016-03-28;2016-04-27;114
2477;62140;2015-05-10;2015-05-18;2015-06-07;150
2478;92656;2013-11-21;2013-12-01;2015-09-30;75
2479;24491;2014-12-24;2014-12-29;2015-01-18;93
2480;59905;2016-12-25;2017-02-05;2017-02-25;103
2481;11804;2013-08-30;2013-10-09;2013-10-19;126
2482;14937;2014-11-23;2014-12-02;2016-07-31;82
2483;52377;2018-06-25;2018-07-11;2018-08-10;69
2484;38038;2015-09-22;2015-10-04;2015-10-14;96
2485;75912;2015-08-05;2015-08-08;2015-09-17;139
2486;77122;2016-10-16;2016-10-29;2016-12-08;120
2487;90345;2013-11-15;2013-12-02;2014-01-11;105
2488;67925;2017-07-24;2017-07-28;2018-11-09;66
2489;17577;2013-08-15;2013-09-29;2013-10-19;131
2490;55796;2016-03-03;2016-03-18;2018-02-16;72
2491;48541;2014-06-11;2014-06-26;2014-07-16;127
2492;82781;2017-02-23;2017-03-09;2017-03-19;98
2493;25487;2013-04-08;2013-05-23;2013-06-12;125
2494;39351;2016-12-02;2016-12-08;2016-12-28;102
2495;36712;2014-06-20;2014-07-10;2016-10-12;100
2496;13051;2015-05-09;2015-05-20;2018-01-07;75
2497;63989;2018-03-31;2018-04-08;2018-05-14;93
2498;79473;2014-02-21;2014-03-08;2017-06-01;87
2499;47954;2016-02-23;2016-03-04;2017-03-17;63
2500;20386;2017-10-25;2017-11-11;2017-12-01;74
2501;74087;2016-09-09;2016-09-29;2016-10-29;123
2502;57365;2016-08-09;2016-08-21;2016-09-20;92
2503;29264;2015-08-09;2015-08-14;2015-09-13;109
